date,file_type,ticker,name,close,mode,mode_css,revl,mom,r,days,tr_weeks,pl_raw,pl_num,signal_type
2026-04-15,daily,NXST,Nexstar Media Group,194.11,Light Red,c7,207.17,-6.37,0.43,21,1,+16.91%,16.91,Hold
2026-04-15,daily,NXT,Nextracker,114.92,Light Red,c7,118.81,-1.31,1.19,7,48,-2.04%,-2.04,Hold
2026-04-15,daily,NYT,New York Times Co,80.72,Dark Red,c6,82.98,-2.05,1.06,2,49,-2.20%,-2.2,Hold
2026-04-15,daily,OC,Owens Corning,119.41,Dark Green,c4,109.23,4.69,-0.82,4,5,+6.69%,6.69,Hold
2026-04-15,daily,OGE,OGE Energy,48.84,Light Green,c5,47.78,3.97,0.15,12,8,+2.48%,2.48,Hold
2026-04-15,daily,OGS,ONE Gas Inc,88.93,Light Green,c5,86.53,5.09,0.3,10,9,+2.99%,2.99,Hold
2026-04-15,daily,OHI,Omega Healthcare Investors,45.53,Light Red,c7,45.9,0.94,0.43,17,37,+2.92%,2.92,Hold
2026-04-15,daily,OKTA,Okta Inc,64.09,Dark Red,c6,76.77,-5.96,-0.79,4,10,+15.43%,15.43,Hold
2026-04-15,daily,OLED,Universal Display Corp,97.13,Dark Green,c4,94.01,1.63,-1.04,2,35,+0.03%,0.03,Hold
2026-04-15,daily,OLLI,Ollie's Bargain Outlet,94.25,Light Red,c7,98.0,-1.62,-0.66,37,24,+13.67%,13.67,Hold
2026-04-15,daily,OLN,Olin Corp,28.17,Light Green,c5,27.3,2.04,-0.41,14,9,+1.66%,1.66,Hold
2026-04-15,daily,ONB,Old National Bancorp,23.44,Dark Green,c4,22.31,6.44,0.21,4,5,+1.65%,1.65,Hold
2026-04-15,daily,ONTO,Onto Innovation,261.59,Dark Green,c4,216.16,8.68,1.21,8,29,+29.94%,29.94,Hold
2026-04-15,daily,OPCH,Option Care Health,27.9,Unknown,,29.31,1.48,-0.27,3,5,-5.49%,-5.49,Sell
2026-04-15,daily,ORA,Ormat Technologies,114.74,Light Green,c5,110.89,2.07,0.64,8,0,+2.15%,2.15,Hold
2026-04-15,daily,ORI,Old Republic Intl,41.37,Dark Green,c4,39.96,4.65,-0.39,7,11,+3.06%,3.06,Hold
2026-04-15,daily,OSK,Oshkosh Corp,151.04,Light Green,c5,147.6,2.8,0.78,4,17,-2.65%,-2.65,Hold
2026-04-15,daily,OVV,Ovintiv Inc,54.8,Bull-Bear Flip,c18,56.85,-1.97,0.65,61,11,+37.86%,37.86,Sell
2026-04-15,daily,OZK,Bank OZK,48.17,Dark Green,c4,45.68,5.76,-0.42,8,6,+5.45%,5.45,Hold
2026-04-15,daily,PAG,Penske Automotive Group,157.27,Dark Green,c4,149.56,4.22,-0.64,4,6,+3.54%,3.54,Hold
2026-04-15,daily,PATH,UiPath Inc,10.02,Dark Red,c6,11.25,-4.5,-0.78,14,10,+10.22%,10.22,Hold
2026-04-15,daily,PB,Prosperity Bancshares,68.67,Dark Green,c4,66.71,3.97,-0.38,4,5,+0.72%,0.72,Hold
2026-04-15,daily,PBF,PBF Energy,38.96,Dark Red,c6,45.55,-5.11,0.71,4,13,+9.69%,9.69,Hold
2026-04-15,daily,PCTY,Paylocity Holding,97.92,Dark Red,c6,107.97,-4.9,-1.13,22,43,+11.46%,11.46,Hold
2026-04-15,daily,PEGA,Pegasystems Inc,41.23,Light Red,c7,42.93,-1.74,-0.6,23,12,+5.15%,5.15,Hold
2026-04-15,daily,PEN,Penumbra Inc,332.17,Light Red,c7,333.82,-2.83,0.69,26,22,+1.77%,1.77,Hold
2026-04-15,daily,PFGC,Performance Food Group,89.59,Dark Green,c4,85.44,3.05,-0.48,4,5,+2.88%,2.88,Hold
2026-04-15,daily,PII,Polaris Industries,57.49,Bear-Bull Flip,c20,54.34,0.95,-0.32,41,5,+12.62%,12.62,Buy
2026-04-15,daily,PINS,Pinterest,18.7,Bear-Bull Flip,c20,18.0,-0.99,-1.27,22,28,-2.35%,-2.35,Buy
2026-04-15,daily,PK,Park Hotels & Resorts,11.49,Dark Green,c4,10.55,4.18,-0.51,4,4,+6.09%,6.09,Hold
2026-04-15,daily,PLNT,Planet Fitness,71.8,Dark Red,c6,77.51,-3.54,-1.01,70,12,+34.43%,34.43,Hold
2026-04-15,daily,PNFP,Pinnacle Financial,93.71,Dark Green,c4,86.5,7.17,-0.58,8,6,+9.55%,9.55,Hold
2026-04-15,daily,POR,Portland General Electric,52.7,Light Green,c5,52.49,2.59,0.45,10,33,-0.49%,-0.49,Hold
2026-04-15,daily,POST,Post Holdings,100.59,Light Green,c5,98.61,2.89,-0.55,6,4,+0.38%,0.38,Hold
2026-04-15,daily,PPC,Pilgrim's Pride Corp,35.09,Dark Red,c6,37.64,-2.97,-0.72,28,4,+14.85%,14.85,Hold
2026-04-15,daily,PR,Permian Resources,20.01,Light Green,c5,19.37,0.71,0.92,61,20,+39.83%,39.83,Hold
2026-04-15,daily,PRI,Primerica Inc,267.44,Dark Green,c4,253.14,5.13,-0.52,5,8,+2.86%,2.86,Hold
2026-04-15,daily,PSN,Parsons Corp,56.0,Light Green,c5,55.11,2.91,-0.91,4,18,-2.86%,-2.86,Hold
2026-04-15,daily,PSTG,Pure Storage Inc,64.0,Bear-Bull Flip,c20,61.1,0.05,-0.61,35,18,+6.72%,6.72,Buy
2026-04-15,daily,PVH,PVH Corp,87.93,Dark Green,c4,72.22,10.0,-0.72,15,1,+34.61%,34.61,Hold
2026-04-15,daily,QLYS,Qualys Inc,83.22,Light Red,c7,92.16,-5.15,-1.11,80,14,+41.87%,41.87,Hold
2026-04-15,daily,R,Ryder System,219.83,Dark Green,c4,204.6,7.08,0.67,9,18,+6.41%,6.41,Hold
2026-04-15,daily,RBA,Ritchie Bros. Auctioneers,103.34,Dark Green,c4,98.33,3.8,-0.43,2,8,+0.46%,0.46,Hold
2026-04-15,daily,RBC,RBC Bearings,598.23,Dark Green,c4,548.5,7.83,1.05,4,24,+3.33%,3.33,Hold
2026-04-15,daily,REXR,Rexford Industrial Realty,35.29,Bear-Bull Flip,c20,33.87,1.82,-0.71,46,15,+10.88%,10.88,Buy
2026-04-15,daily,RGA,Reinsurance Group of America,205.89,Light Green,c5,203.54,1.6,-0.25,6,3,-0.69%,-0.69,Hold
2026-04-15,daily,RGEN,Repligen Corp,131.03,Bear-Bull Flip,c20,119.19,2.23,-0.72,52,9,+17.57%,17.57,Buy
2026-04-15,daily,RGLD,Royal Gold,271.52,Light Green,c5,251.61,5.25,1.09,9,1,+4.43%,4.43,Hold
2026-04-15,daily,RH,RH,130.72,Light Red,c7,141.68,-2.45,-1.0,35,6,+31.42%,31.42,Hold
2026-04-15,daily,RLI,RLI Corp,57.83,Light Red,c7,58.97,0.5,-0.67,18,50,+2.63%,2.63,Hold
2026-04-15,daily,RMBS,Rambus Inc,121.73,Dark Green,c4,95.31,8.15,0.65,4,47,+19.60%,19.6,Hold
2026-04-15,daily,RNR,RenaissanceRe Holdings,308.2,Dark Green,c4,296.7,3.78,0.51,7,28,+1.52%,1.52,Hold
2026-04-15,daily,ROIV,Roivant Sciences,29.12,Dark Green,c4,27.52,2.64,1.36,7,50,+3.78%,3.78,Hold
2026-04-15,daily,RPM,RPM Intl.,108.67,Dark Green,c4,101.76,7.57,-0.6,4,5,+2.06%,2.06,Hold
2026-04-15,daily,RRC,Range Resources,40.69,Dark Red,c6,44.28,-3.7,0.48,2,10,+5.85%,5.85,Hold
2026-04-15,daily,RRX,Regal Rexnord,209.35,Dark Green,c4,189.72,5.44,0.83,4,17,+3.58%,3.58,Hold
2026-04-15,daily,RS,Reliance Steel & Aluminum,323.3,Dark Green,c4,304.42,6.23,-0.31,4,0,+1.03%,1.03,Hold
2026-04-15,daily,RYAN,Ryan Specialty Holdings,35.7,Light Red,c7,35.91,1.4,-1.26,87,43,+33.23%,33.23,Hold
2026-04-15,daily,RYN,Rayonier Inc,21.29,Dark Green,c4,20.65,4.09,-0.72,8,10,+2.06%,2.06,Hold
2026-04-15,daily,SAIA,Saia Inc,404.47,Dark Green,c4,355.72,8.18,0.53,9,0,+13.65%,13.65,pP
2026-04-15,daily,SAIC,Science Applications Intl,94.48,Dark Red,c6,97.6,-0.92,-0.59,3,8,+0.19%,0.19,Hold
2026-04-15,daily,SAM,Boston Beer Co,236.38,Light Green,c5,234.49,5.37,-0.33,12,11,+2.35%,2.35,Hold
2026-04-15,daily,SARO,StandardAero,27.57,Dark Green,c4,26.74,2.07,-0.14,1,4,-1.68%,-1.68,Hold
2026-04-15,daily,SATS,EchoStar Corp,130.47,Dark Green,c4,117.49,4.03,1.49,13,42,+11.25%,11.25,Add
2026-04-15,daily,SBRA,Sabra Health Care REIT,20.34,Dark Green,c4,19.8,2.44,0.3,4,22,+1.75%,1.75,Hold
2026-04-15,daily,SCI,Service Corp Intl,82.1,Light Green,c5,80.57,2.57,-0.27,12,1,+0.65%,0.65,Hold
2026-04-15,daily,SEIC,SEI Investments Co,79.8,Bear-Bull Flip,c20,77.1,0.06,-0.5,24,8,-0.01%,-0.01,Buy
2026-04-15,daily,SF,Stifel Financial,80.66,Dark Green,c4,73.34,6.11,-0.24,4,6,+5.41%,5.41,Hold
2026-04-15,daily,SFM,Sprouts Farmers Market,75.19,Dark Red,c6,78.08,-1.38,-0.97,13,36,+0.61%,0.61,Hold
2026-04-15,daily,SGI,Somnigroup,81.84,Dark Green,c4,75.28,3.25,-0.03,1,5,+2.56%,2.56,Hold
2026-04-15,daily,SHC,Sotera Health,15.93,Dark Green,c4,14.74,7.36,-0.18,4,6,+5.08%,5.08,Hold
2026-04-15,daily,SIGI,Selective Insurance Group,80.9,Dark Green,c4,77.24,6.76,-0.46,5,5,+1.40%,1.4,Hold
2026-04-15,daily,SLAB,Silicon Laboratories,211.06,Dark Green,c4,206.37,4.73,1.05,47,18,+3.46%,3.46,Hold
2026-04-15,daily,SLGN,Silgan Holdings,41.47,Light Red,c7,42.08,3.5,-0.52,27,4,+8.19%,8.19,Hold
2026-04-15,daily,SLM,SLM Corp,22.05,Light Green,c5,20.86,3.1,-1.1,9,17,+2.65%,2.65,Hold
2026-04-15,daily,SMG,Scotts Miracle-Gro,61.95,Dark Red,c6,64.62,-1.32,-0.2,12,13,+0.10%,0.1,Hold
2026-04-15,daily,SNX,TD Synnex Corp,204.71,Dark Green,c4,173.98,10.0,0.7,14,47,+24.11%,24.11,Hold
2026-04-15,daily,SON,Sonoco Products Co,54.86,Light Green,c5,53.47,3.84,0.47,12,14,+2.89%,2.89,Hold
2026-04-15,daily,SPXC,SPX Corp,224.82,Dark Green,c4,204.35,5.04,0.51,4,4,+6.48%,6.48,Hold
2026-04-15,daily,SR,Spire Inc,92.61,Light Green,c5,91.04,3.33,0.44,10,37,+1.85%,1.85,Hold
2026-04-15,daily,SSB,South State Corp,98.19,Dark Green,c4,93.85,5.9,-0.25,4,5,+1.64%,1.64,Hold
2026-04-15,daily,SSD,Simpson Manufacturing,177.89,Dark Green,c4,174.76,1.71,-0.28,1,3,-1.33%,-1.33,Hold
2026-04-15,daily,ST,Sensata Technologies,39.34,Dark Green,c4,35.63,6.41,0.4,4,24,+5.47%,5.47,Hold
2026-04-15,daily,STAG,STAG Industrial,38.65,Dark Green,c4,36.98,4.3,-0.27,4,3,+2.30%,2.3,Hold
2026-04-15,daily,STRL,Sterling Infrastructure,464.54,Dark Green,c4,410.09,2.54,1.09,3,49,+6.28%,6.28,Hold
2026-04-15,daily,STWD,Starwood Property Trust,18.02,Dark Green,c4,17.34,2.99,-0.62,4,27,+2.97%,2.97,Hold
2026-04-15,daily,SWX,Southwest Gas Holdings,91.38,Light Green,c5,88.27,6.58,0.35,8,39,+3.99%,3.99,Hold
2026-04-15,daily,SYNA,Synaptics Inc,76.76,Dark Green,c4,72.36,1.48,0.22,4,5,+1.31%,1.31,Hold
2026-04-15,daily,TCBI,Texas Capital BancShares,103.15,Dark Green,c4,94.78,6.28,0.57,8,0,+9.07%,9.07,Hold
2026-04-15,daily,TEX,Terex Corp,63.73,Dark Green,c4,59.78,3.7,0.63,4,17,+1.46%,1.46,Hold
2026-04-15,daily,THC,Tenet Healthcare,196.6,Light Red,c7,208.42,-1.41,0.58,20,2,+10.84%,10.84,Hold
2026-04-15,daily,THG,Hanover Insurance Group,178.43,Dark Green,c4,173.27,4.02,-0.3,7,3,+2.45%,2.45,Hold
2026-04-15,daily,THO,Thor Industries,78.75,Light Red,c7,85.93,-1.92,-0.73,35,6,+27.86%,27.86,Hold
2026-04-15,daily,TKR,Timken Co,106.81,Dark Green,c4,100.21,5.43,0.72,8,24,+8.00%,8.0,Hold
2026-04-15,daily,TLN,Talen Energy,345.76,Bear-Bull Flip,c20,320.55,0.45,-0.61,30,5,-1.74%,-1.74,Buy
2026-04-15,daily,TMHC,Taylor Morrison Home,59.5,Light Red,c7,60.86,0.71,-0.47,30,5,+5.32%,5.32,Hold
2026-04-15,daily,TNL,Travel + Leisure Co,78.74,Dark Green,c4,71.0,6.19,0.64,4,47,+6.94%,6.94,Hold
2026-04-15,daily,TOL,Toll Brothers,141.94,Light Red,c7,144.11,1.5,0.28,30,4,+5.25%,5.25,Hold
2026-04-15,daily,TREX,Trex Inc,41.29,Dark Green,c4,37.04,4.29,-0.94,3,29,+5.49%,5.49,Hold
2026-04-15,daily,TRU,TransUnion,72.4,Dark Green,c4,68.8,0.83,-0.81,1,10,+0.00%,0.0,Hold
2026-04-15,daily,TTC,Toro Co,97.62,Dark Green,c4,94.42,3.24,0.58,4,16,+0.60%,0.6,Hold
2026-04-15,daily,TTEK,Tetra Tech Inc,31.39,Light Red,c7,32.0,-0.45,-0.54,41,4,+11.90%,11.9,Hold
2026-04-15,daily,TTMI,TTM Technologies,120.74,Dark Green,c4,99.6,6.88,1.53,4,49,+13.91%,13.91,Hold
2026-04-15,daily,TWLO,Twilio Inc,124.0,Dark Red,c6,128.39,-0.48,0.41,2,1,-4.65%,-4.65,Hold
2026-04-15,daily,TXNM,TXNM Energy,59.11,Light Green,c5,58.58,4.66,0.2,8,91,+0.78%,0.78,Hold
2026-04-15,daily,TXRH,Texas Roadhouse,164.29,Light Red,c7,168.08,-1.51,-0.47,43,5,+10.53%,10.53,Hold
2026-04-15,daily,UBSI,United Bankshares,43.62,Light Green,c5,41.19,7.96,0.35,9,1,+5.21%,5.21,Hold
2026-04-15,daily,UFPI,Universal Forest Products,96.12,Dark Green,c4,93.08,3.45,-0.45,1,5,-0.18%,-0.18,Hold
2026-04-15,daily,UGI,UGI Corp,37.23,Light Green,c5,36.75,3.47,0.33,5,0,+0.59%,0.59,Hold
2026-04-15,daily,ULS,UL Solutions,89.52,Dark Green,c4,82.4,0.72,0.54,37,7,+8.13%,8.13,Hold
2026-04-15,daily,UMBF,UMB Financial,120.63,Dark Green,c4,114.47,5.96,-0.01,4,6,+1.27%,1.27,Hold
2026-04-15,daily,UNM,Unum Group,77.53,Dark Green,c4,74.11,4.46,-0.42,27,0,+5.92%,5.92,Hold
2026-04-15,daily,USFD,US Foods Holding,92.47,Bear-Bull Flip,c20,90.15,0.34,0.74,18,19,-4.58%,-4.58,Buy
2026-04-15,daily,UTHR,United Therapeutics,578.54,Light Green,c5,550.77,3.75,0.88,25,31,+10.02%,10.02,Hold
2026-04-15,daily,VAL,Valaris Ltd,92.01,Bull-Bear Flip,c18,97.66,0.5,1.43,67,43,+73.77%,73.77,Sell
2026-04-15,daily,VC,Visteon Corp,93.74,Light Green,c5,90.21,4.36,-0.66,8,23,+3.07%,3.07,Hold
2026-04-15,daily,VFC,V.F. Corp,18.8,Dark Green,c4,17.26,4.82,0.42,4,4,+5.44%,5.44,Hold
2026-04-15,daily,VLY,Valley National Bancorp,13.1,Dark Green,c4,12.31,6.56,0.54,6,40,+4.47%,4.47,Hold
2026-04-15,daily,VMI,Valmont Industries,429.48,Dark Green,c4,407.53,4.21,0.52,4,3,+1.78%,1.78,Hold
2026-04-15,daily,VNO,Vornado Realty Trust,27.97,Dark Green,c4,26.4,2.97,-0.94,1,23,+1.27%,1.27,Hold
2026-04-15,daily,VNOM,Viper Energy Partners,45.06,Dark Red,c6,46.35,-2.47,0.19,3,11,-0.58%,-0.58,Hold
2026-04-15,daily,VNT,Vontier Corp,37.59,Dark Green,c4,36.29,2.05,-0.46,1,4,+0.27%,0.27,Hold
2026-04-15,daily,VOYA,Voya Financial,72.18,Dark Green,c4,67.92,3.18,-0.49,4,6,+4.28%,4.28,Hold
2026-04-15,daily,VVV,Valvoline Inc,33.14,Dark Red,c6,35.12,-0.55,-0.4,26,3,+4.72%,4.72,Hold
2026-04-15,daily,WAL,Western Alliance Bancorp,77.61,Dark Green,c4,73.78,4.89,-0.49,3,6,+1.36%,1.36,Hold
2026-04-15,daily,WBS,Webster Financial,72.6,Dark Green,c4,69.43,6.74,0.56,8,19,+4.93%,4.93,Hold
2026-04-15,daily,WCC,Wesco Intl.,310.11,Dark Green,c4,272.69,7.46,0.82,8,42,+13.75%,13.75,Hold
2026-04-15,daily,WEX,WEX Inc,167.99,Dark Green,c4,154.01,3.05,-0.36,5,2,+6.19%,6.19,Hold
2026-04-15,daily,WFRD,Weatherford Intl.,99.62,Dark Green,c4,94.34,5.9,0.64,13,33,+3.61%,3.61,Hold
2026-04-15,daily,WH,Wyndham Hotels & Resorts,87.38,Dark Green,c4,80.24,6.05,-0.41,13,1,+10.58%,10.58,pP
2026-04-15,daily,WHR,Whirlpool Corp,55.27,Light Red,c7,59.61,0.57,-0.98,34,6,+22.59%,22.59,Hold
2026-04-15,daily,WING,Wingstop Inc,198.08,Bear-Bull Flip,c20,179.45,1.64,-1.05,30,30,+15.46%,15.46,Buy
2026-04-15,daily,WLK,Westlake Chemical Corp,117.93,Light Green,c5,112.95,2.79,0.72,92,13,+80.05%,80.05,Hold
2026-04-15,daily,WMG,Warner Music Group,29.05,Dark Green,c4,26.13,8.27,-0.7,7,22,+12.08%,12.08,pP
2026-04-15,daily,WMS,Advanced Drainage Systems,155.62,Dark Green,c4,141.63,5.47,0.28,4,5,+6.73%,6.73,Hold
2026-04-15,daily,WPC,W.P. Carey Inc,71.61,Dark Green,c4,69.63,4.97,0.21,7,12,+2.48%,2.48,Hold
2026-04-15,daily,WSO,Watsco Inc,410.63,Dark Green,c4,380.25,6.57,-0.44,5,0,+2.46%,2.46,Hold
2026-04-15,daily,WTFC,Wintrust Financial,145.51,Dark Green,c4,138.25,6.77,0.4,8,0,+6.17%,6.17,Hold
2026-04-15,daily,WTRG,Essential Utilities,39.47,Dark Red,c6,40.69,-0.51,-0.29,1,8,+0.08%,0.08,Hold
2026-04-15,daily,WTS,Watts Water Technologies,308.74,Dark Green,c4,297.01,3.0,0.63,1,49,-0.16%,-0.16,Hold
2026-04-15,daily,WWD,Woodward Inc,403.25,Dark Green,c4,369.28,5.57,1.14,8,49,+10.36%,10.36,Hold
2026-04-15,daily,XPO,XPO Logistics,212.66,Dark Green,c4,195.83,6.11,1.12,8,47,+9.19%,9.19,Hold
2026-04-15,daily,XRAY,DENTSPLY Sirona,12.22,Bear-Bull Flip,c20,11.53,1.34,-0.78,26,4,+2.24%,2.24,Buy
2026-04-15,daily,YETI,YETI Holdings,39.19,Bear-Bull Flip,c20,37.24,0.41,0.23,35,5,+13.79%,13.79,Buy
2026-04-15,daily,ZION,Zions Bancorp,61.69,Dark Green,c4,56.94,7.91,0.23,13,0,+9.17%,9.17,pP
2026-04-15,daily,AAMI,Acadian Asset Management,64.97,Dark Green,c4,54.93,9.05,0.86,13,51,+22.08%,22.08,Hold
2026-04-15,daily,AAP,Advance Auto Parts,56.01,Dark Green,c4,52.23,3.75,-0.35,13,0,+7.63%,7.63,Hold
2026-04-15,daily,AAT,American Assets Trust,20.15,Dark Green,c4,18.8,5.2,-0.6,5,3,+4.84%,4.84,Hold
2026-04-15,daily,ABCB,Ameris Bancorp,82.84,Dark Green,c4,77.86,7.35,0.52,8,0,+6.53%,6.53,Hold
2026-04-15,daily,ABG,Asbury Automotive Group,206.57,Dark Green,c4,198.43,2.83,-0.78,1,9,+0.81%,0.81,Hold
2026-04-15,daily,ABM,ABM Industries,39.63,Light Red,c7,39.94,1.49,-0.69,41,4,+9.46%,9.46,Hold
2026-04-15,daily,ABR,Arbor Realty Trust,7.8,Bear-Bull Flip,c20,7.47,0.17,-1.04,21,23,-0.78%,-0.78,Buy
2026-04-15,daily,ACA,Arcosa Inc,114.24,Dark Green,c4,107.12,4.13,0.52,4,6,+4.60%,4.6,Hold
2026-04-15,daily,ACAD,Acadia Pharmaceuticals,22.02,Dark Red,c6,22.3,1.24,-0.21,1,9,-2.61%,-2.61,Hold
2026-04-15,daily,ACHC,Acadia Healthcare,26.56,Dark Green,c4,23.53,6.33,-0.77,42,6,+71.80%,71.8,Hold
2026-04-15,daily,ACIW,ACI Worldwide Inc,41.45,Bear-Bull Flip,c20,40.05,0.68,-0.76,2,21,-4.65%,-4.65,Buy
2026-04-15,daily,ACLS,Axcelis Technologies,113.06,Dark Green,c4,96.39,8.36,0.09,17,41,+28.95%,28.95,Hold
2026-04-15,daily,ACMR,ACM Research,50.75,Dark Green,c4,44.89,3.84,1.1,2,5,+6.44%,6.44,Hold
2026-04-15,daily,ACT,Enact Holdings,42.0,Light Green,c5,41.05,3.81,0.41,7,21,+1.30%,1.3,Hold
2026-04-15,daily,ADAM,Adamas Trust,7.72,Dark Green,c4,7.49,1.49,0.29,3,3,+0.00%,0.0,Hold
2026-04-15,daily,ADEA,Adeia Inc,27.3,Dark Green,c4,23.75,7.67,1.4,44,15,+41.67%,41.67,Hold
2026-04-15,daily,ADMA,ADMA Biologics,10.49,Light Red,c7,11.3,-3.21,-0.72,71,9,+42.74%,42.74,Hold
2026-04-15,daily,ADNT,Adient plc,20.53,Light Red,c7,21.45,-0.35,-0.13,30,4,+9.08%,9.08,Hold
2026-04-15,daily,ADT,ADT Inc,6.98,Dark Green,c4,6.62,2.86,-0.81,4,22,+2.95%,2.95,Hold
2026-04-15,daily,ADUS,Addus HomeCare,93.23,Light Red,c7,98.53,-3.27,-0.72,34,6,+11.51%,11.51,Hold
2026-04-15,daily,AEO,American Eagle Outfitters,17.77,Light Red,c7,18.64,2.65,0.66,35,5,+24.86%,24.86,Hold
2026-04-15,daily,AESI,Atlas Energy Solutions,11.99,Light Red,c7,12.63,-4.1,0.2,8,5,+6.55%,6.55,Hold
2026-04-15,daily,AGO,Assured Guaranty Ltd,82.44,Dark Green,c4,81.63,1.33,-0.5,4,12,-0.46%,-0.46,Hold
2026-04-15,daily,AGYS,Agilysys Inc,65.17,Dark Red,c6,70.32,-4.04,-1.07,81,11,+46.70%,46.7,Hold
2026-04-15,daily,AHCO,AdaptHealth,12.77,Light Green,c5,11.08,6.75,0.25,21,4,+20.02%,20.02,Hold
2026-04-15,daily,AHRT,AH Realty Trust,5.78,Bear-Bull Flip,c20,5.55,1.38,-0.83,41,7,+16.11%,16.11,Buy
2026-04-15,daily,AIN,Albany Intl.,58.36,Dark Green,c4,53.21,6.32,-0.62,8,4,+10.11%,10.11,Hold
2026-04-15,daily,AIR,AAR Corp,125.99,Dark Green,c4,110.93,7.4,1.13,6,47,+10.96%,10.96,Hold
2026-04-15,daily,AKR,Acadia Realty Trust,20.97,Dark Green,c4,19.67,5.79,-0.32,5,0,+3.35%,3.35,Hold
2026-04-15,daily,ALG,Alamo Group,175.96,Dark Green,c4,170.95,2.94,-0.45,4,5,+0.27%,0.27,Hold
2026-04-15,daily,ALGT,Allegiant Travel,89.85,Bear-Bull Flip,c20,82.58,2.04,0.72,30,5,+4.16%,4.16,Buy
2026-04-15,daily,ALKS,Alkermes plc,33.87,Light Green,c5,30.83,7.43,0.1,9,1,-5.42%,-5.42,Hold
2026-04-15,daily,ALRM,Alarm.com,43.86,Light Red,c7,45.11,-1.09,-0.8,22,28,+6.48%,6.48,Hold
2026-04-15,daily,AMN,AMN Healthcare Services,18.78,Light Red,c7,19.15,-0.61,-0.74,21,5,+1.11%,1.11,Hold
2026-04-15,daily,AMPH,Amphastar Pharmaceuticals,21.38,Dark Green,c4,20.34,2.95,-0.93,1,6,+0.09%,0.09,Hold
2026-04-15,daily,AMR,Alpha Metallurgical Resources,186.86,Dark Red,c6,203.53,-2.53,-0.37,3,3,-0.41%,-0.41,Hold
2026-04-15,daily,AMRX,Amneal Pharmaceuticals,13.12,Bear-Bull Flip,c20,12.57,2.29,0.84,31,40,+5.41%,5.41,Buy
2026-04-15,daily,AMSF,Amerisafe,33.69,Dark Red,c6,33.96,1.07,-0.91,44,52,+10.66%,10.66,Hold
2026-04-15,daily,AMTM,Amentum,27.48,Light Red,c7,27.93,0.28,0.66,43,3,+14.58%,14.58,Hold
2026-04-15,daily,AMWD,American Woodmark,42.15,Light Red,c7,43.53,1.01,-1.02,42,6,+30.20%,30.2,Hold
2026-04-15,daily,ANDE,Andersons Inc,73.27,Light Green,c5,70.8,3.1,1.23,65,33,+35.26%,35.26,Hold
2026-04-15,daily,ANGI,Angi Inc,7.59,Bear-Bull Flip,c20,7.13,-0.02,-1.33,24,26,+8.77%,8.77,Buy
2026-04-15,daily,ANIP,ANI Pharmaceuticals,78.29,Light Green,c5,75.55,3.89,-0.48,9,20,+1.27%,1.27,Hold
2026-04-15,daily,AORT,Artivion,37.95,Dark Green,c4,35.74,2.51,-0.4,3,10,+0.37%,0.37,Hold
2026-04-15,daily,AOSL,Alpha & Omega Semiconductor,30.38,Dark Green,c4,22.99,8.99,-0.71,8,0,+38.03%,38.03,Hold
2026-04-15,daily,APAM,Artisan Partners Asset Mgmt,37.86,Bear-Bull Flip,c20,36.45,1.35,-0.73,40,7,+11.89%,11.89,Buy
2026-04-15,daily,APLE,Apple Hospitality REIT,12.66,Dark Green,c4,11.81,5.61,-0.48,4,0,+5.68%,5.68,Hold
2026-04-15,daily,APLS,Apellis Pharmaceuticals,40.85,Dark Green,c4,28.85,10.0,-0.35,9,1,+1.24%,1.24,Hold
2026-04-15,daily,APOG,Apogee Enterprises,36.14,Dark Green,c4,34.22,5.68,-0.76,4,5,+4.03%,4.03,Hold
2026-04-15,daily,ARCB,ArcBest Corp,110.16,Dark Green,c4,98.21,8.06,0.65,13,17,+16.61%,16.61,pP
2026-04-15,daily,ARI,Apollo Commercial RE,11.07,Dark Green,c4,10.54,4.68,-0.2,13,1,+4.24%,4.24,Hold
2026-04-15,daily,ARLO,Arlo Technologies,13.92,Light Red,c7,14.14,-2.04,-0.64,11,0,-2.13%,-2.13,Hold
2026-04-15,daily,AROC,Archrock,36.34,Dark Green,c4,34.83,1.3,0.99,4,17,+2.11%,2.11,Hold
2026-04-15,daily,ARR,ARMOUR Residential REIT,17.78,Dark Green,c4,16.83,6.21,-0.38,7,0,+3.92%,3.92,Hold
2026-04-15,daily,ASO,Academy Sports and Outdoors,58.53,Dark Green,c4,54.92,1.99,0.36,8,1,+3.01%,3.01,Hold
2026-04-15,daily,ASTE,Astec Industries,61.63,Dark Green,c4,55.09,8.01,0.68,8,17,+12.79%,12.79,Hold
2026-04-15,daily,ASTH,Astrana Health,29.07,Dark Green,c4,25.1,7.54,-0.78,30,0,+12.63%,12.63,Hold
2026-04-15,daily,ATEN,A10 Networks,25.05,Light Green,c5,22.57,7.78,0.59,46,9,+28.73%,28.73,pP
2026-04-15,daily,ATMU,Atmus Filtration Technologies,63.98,Dark Green,c4,59.18,6.68,1.0,6,37,+6.99%,6.99,Hold
2026-04-15,daily,AUB,Atlantic Union Bancshares,38.03,Dark Green,c4,35.94,6.59,0.26,4,0,+1.44%,1.44,Hold
2026-04-15,daily,AVA,Avista Corp,41.7,Light Green,c5,40.27,5.41,-0.08,10,1,+3.01%,3.01,Hold
